Status,Stock Symbol,Stock Name,Market Cap,Sector,D/E,ICR,ROE,ROCE,P/E,EPS,EPS (Y-1),EPS (Y-2),Share Value,Share Value (Y-1),Share Value (Y-2),Profit,Profit (Y-1),Profit (Y-2),Revenue,Revenue (Y-1),Revenue (Y-2),Net NPA,Net NPA (Y-1),Net NPA (Y-2),Net NPA %,Net NPA % (Y-1),Net NPA % (Y-2),Assets,Assets (Y-1),Assets (Y-2),Promoter,Pledged,DII,FII
PROCESSED,JKPAPER,JK Paper,7197.06,Paper,0.86,11.04,16.78,14.45,10.07,30.17,18.68,27.64,424.85,257.45,99.05,511,322,492,4060,2811,3135,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,7116,6034,4743,49.63,NOT_FOUND,5.86,3.43
PROCESSED,3MINDIA,3M India,26235.9,Diversified,0.00,114.59,10.69,14.27,83.36,236.28,132.53,194.38,23289.6,23477.0,20834.35,266,149,218,3113,2447,2806,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,3257,2916,2653,75,NOT_FOUND,6.38,4.13
PROCESSED,RTNINDIA,Rattanindia Enterprises,7256.92,Miscellaneous,0.17,30.09,5.96,6.16,148.87,0.31,0.00,0.00,52.55,50.75,9.5,42,0,0,50,1,1,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,848,677,677,74.8,NOT_FOUND,0.02,9.41
PROCESSED,DBL,Dilip Buildcon,3564.72,Real Estate,0.71,1.30,-1.98,7.23,-40.80,-5.91,23.35,31.07,243.75,522.1,404.9,-85,319,424,9040,9238,9015,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,11230,11225,11177,70.15,24.99,9.12,6.35
PROCESSED,JMFINANCIL,JM Financial,6277.56,Finance,0.00,64.11,8.77,10.84,19.65,3.44,1.88,1.51,65.75,92.2,83.15,327,175,127,619,374,303,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,4036,3790,2843,55.41,NOT_FOUND,8.79,21.13
PROCESSED,ABB,ABB India,60403.42,Capital Goods,0.00,66.95,12.84,15.08,0.00,24.53,10.34,14.32,2852.4,1761.3,961.85,532,230,302,7093,5927,7409,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,8072,7590,7700,75,NOT_FOUND,8.6,3.53
PROCESSED,REDINGTON,Redington (India),11612.57,Trading,0.00,158.58,36.68,42.74,12.10,11.98,6.77,12.58,148.6,164.55,59.88,935,263,489,27506,22791,19006,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,7867,5261,5713,NOT_FOUND,NOT_FOUND,16.51,38.74
PROCESSED,DIVISLAB,Divis Laboratories,98555.21,Healthcare,0.00,6134.95,25.21,30.29,39.63,111.07,73.63,51.71,3710.35,4910.45,3159.6,2948,1954,1372,8991,6861,5500,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,13307,10723,8514,51.94,NOT_FOUND,19.99,16.52
PROCESSED,JSWENERGY,JSW Energy,52617.23,Power,0.09,10.02,4.22,6.28,87.09,3.47,1.13,3.03,320.1,245.25,57.05,569,186,497,3871,2959,4511,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,16672,14716,13555,74.69,13.64,10.08,5.27
PROCESSED,ACC,ACC,43842.69,Construction Materials,0.00,58.67,12.79,17.47,0.00,96.93,75.35,72.36,2334.7,2356.3,1429.3,1820,1414,1358,16356,13988,15967,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,20919,18125,17082,54.53,NOT_FOUND,20.82,12.11
PROCESSED,RELAXO,Relaxo Footwears,25097.97,Footwear,0.01,28.67,13.21,16.96,113.93,9.36,11.74,9.12,1008.7,1210.15,647.45,232,291,226,2676,2381,2419,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,2382,2175,1841,70.78,NOT_FOUND,7.06,3.15
PROCESSED,DIXON,Dixon Technologies,23629.96,Consumer Durables,0.27,9.33,16.36,18.40,168.12,25.63,26.14,96.88,3983.7,4099.35,1597.02,150,151,110,7487,5676,3680,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,2725,2419,1421,34.3,NOT_FOUND,8.07,15.08
PROCESSED,JSWSTEEL,JSW Steel,162038.37,Metals & Mining,0.79,8.78,26.30,25.08,10.54,69.48,34.92,22.03,670.35,737.45,278.55,16702,8393,5291,120749,71396,64890,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,162870,133232,122042,45.02,16.79,9.58,10.61
PROCESSED,AIAENG,AIA Engineering,23697.99,Capital Goods,0.00,232.88,12.72,16.22,26.19,61.97,51.41,88.27,2512.5,1990.25,1690.25,584,484,832,3351,2617,3073,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,4864,4533,3994,58.47,NOT_FOUND,20.68,18.13
PROCESSED,JAMNAAUTO,Jamna Auto Industries,4624.03,Automobile & Ancillaries,0.24,111.30,19.09,24.48,30.34,3.28,1.93,1.20,116.0,82.95,43.35,130,76,47,1654,1068,1080,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,1152,874,776,49.98,3.8,13.82,6.63
PROCESSED,APLAPOLLO,APL Apollo Tubes,27102.88,Metals & Mining,0.22,13.26,16.45,20.52,79.60,11.49,12.34,46.96,1082.9,811.93,226.05,287,153,115,9097,6052,5958,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,3206,2819,2574,34.52,0,11.17,24.64
PROCESSED,RELIANCE,Reliance Industries,1780008.92,Oil & Gas,0.41,7.25,8.28,8.24,44.48,59.24,49.66,48.42,2631.0,2172.65,2131.55,39084,31944,30903,437575,260485,350519,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,878674,873673,971699,50.62,NOT_FOUND,14.87,23.87
PROCESSED,JSL,Jindal Stainless,6626.5,Metals & Mining,0.57,8.98,33.92,33.92,6.02,33.65,8.78,3.16,126.1,148.05,50.45,1674,427,152,20365,11721,12357,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,13802,10264,10107,70.1,78.07,5.85,13.77
PROCESSED,LALPATHLAB,Dr Lal PathLabs,20499.56,Healthcare,0.23,19.76,23.30,27.65,62.74,41.61,33.93,27.09,2460.0,4004.15,1871.85,344,280,223,1925,1541,1331,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,2213,1573,1318,55.05,NOT_FOUND,6.52,22.37
PROCESSED,AUBANK,AU Small Finance Bank,42459.07,Banks,NOT_SET,NOT_SET,15.03,2.74,17.28,36.06,38.19,22.78,638.85,669.5,365.78,1130,1171,675,6915,6401,4991,271,755,217,0.50,2.18,0.81,69077,51591,42143,28.21,NOT_FOUND,18.41,35.07
PROCESSED,RBA,Restaurant Brands Asia,6324.07,FMCG,0.00,1.63,-4.76,-0.94,-43.06,-2.34,-5.47,-2.87,128.2,163.35,135.0,-92,-173,-76,964,522,846,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,2889,1428,1197,40.91,0,8.92,27.06
PROCESSED,JINDALSTEL,Jindal Steel & Power,42109.24,Metals & Mining,0.33,10.70,20.52,21.74,6.56,81.21,70.14,6.09,412.8,408.0,227.4,8283,7154,617,49533,33973,26228,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,75162,69131,58874,60.44,47.21,15.75,10.65
PROCESSED,AARTIDRUGS,Aarti Drugs,4192.93,Healthcare,0.53,16.10,20.05,23.35,20.39,21.04,27.65,58.12,452.8,617.6,602.59,195,257,135,2255,1921,1635,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,2034,1637,1470,59.98,NOT_FOUND,2.76,2.07
PROCESSED,DRREDDY,Dr Reddys Laboratories,69979.09,Healthcare,0.12,80.95,8.85,12.25,43.90,97.85,131.84,177.23,4203.95,4687.05,4489.25,1623,2186,2937,14887,14150,12593,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,24495,21629,19475,26.71,NOT_FOUND,25.19,25.87
PROCESSED,ROSSARI,Rossari Biotech,5187.98,Chemicals,0.00,53.24,10.13,13.90,62.91,14.49,15.34,13.48,941.0,1351.6,781.25,79,79,65,1085,700,603,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,925,544,468,68.56,0,13.02,8.51
PROCESSED,JUBLFOOD,Jubilant Foodworks,39805.16,FMCG,0.00,6.62,20.79,19.70,15.91,33.15,17.71,20.87,603.05,808.08,388.38,437,233,275,4371,3339,3954,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,4775,3801,3398,41.94,1.84,17.34,29.8
PROCESSED,EIDPARRY,EID Parry (India),10149.58,Agri,0.04,10.67,10.27,12.21,28.28,16.00,48.86,0.10,572.0,414.15,288.15,283,864,1,2772,2409,2015,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,4075,4274,4077,44.61,0.19,4.46,10.21
PROCESSED,AAVAS,AAVAS Financiers ,17695.12,Finance,2.84,2.00,12.70,19.95,56.71,45.31,36.94,31.86,2241.0,2479.15,1388.7,356,289,249,1305,1105,903,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,11020,8960,7658,39.19,0,10.19,39.03
PROCESSED,ROUTE,Route Mobile Ltd,9483.02,Software & IT Services,0.00,28.71,2.26,3.25,331.68,4.65,4.15,1.51,1504.2,1937.95,651.3,27,22,7,374,387,425,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,1328,589,324,59.82,0,7.03,19.94
PROCESSED,EIHOTEL,EIH,9627.48,Hospitality,0.12,0.88,-4.20,-2.71,-81.83,-1.89,-5.72,2.18,153.95,103.65,79.2,-118,-343,124,910,473,1434,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,3623,3657,3913,35.74,NOT_FOUND,13.89,3.73
PROCESSED,ABBOTINDIA,Abbott India,40055.78,Healthcare,0.00,60.99,28.32,36.37,47.10,375.86,325.04,279.04,18870.0,18886.7,16866.5,798,690,592,4996,4390,4207,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,4224,3840,3546,74.99,NOT_FOUND,7.94,0.2
PROCESSED,JUBLINGREA,Jubilant Ingrevia,7775.31,Chemicals,0.21,18.21,22.80,28.62,15.85,28.39,14.75,-3.31,488.15,720.2,268.7,452,38,0,4889,671,0,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,3652,3239,0,51.47,NOT_FOUND,0.7,10.19
PROCESSED,SBICARD,SBI Cards & Payment Services,88348.67,Finance,2.96,3.26,20.84,35.68,49.63,17.16,10.48,13.35,936.65,1010.75,824.35,1616,984,1244,11301,9713,9752,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,34648,27012,25302,69.64,0,16.24,8.29
PROCESSED,EPL,EPL,5178.7,Plastic Products,0.27,19.44,21.91,21.91,35.20,5.50,4.85,3.35,163.95,229.3,281.0,173,153,105,1104,955,882,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,1199,1080,1078,51.91,NOT_FOUND,13.9,14.7
PROCESSED,ADANIENT,Adani Enterprises,367145.98,Trading,0.89,3.17,15.23,22.52,307.60,6.55,3.35,6.35,3110.8,1460.0,239.55,720,368,698,27327,13750,16619,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,21651,12992,13885,72.28,3.79,5.67,15.83
PROCESSED,JUBLPHARMA,Jubilant Pharmova,5527.06,Healthcare,0.39,3.89,6.12,6.29,78.73,4.93,13.47,20.16,347.0,623.1,802.55,78,214,321,213,2757,3313,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,1829,1844,5433,50.68,NOT_FOUND,0.62,23.47
PROCESSED,SBILIFE,SBI Life Insurance Company,131913.13,Insurance,0.00,--,12.95,0.69,74.47,15.06,14.56,14.22,1318.5,1114.05,863.65,1505,1455,1422,84015,82779,44326,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,268207,226830,165580,55.48,NOT_FOUND,12.29,23.9
PROCESSED,EASEMYTRIP,Easy Trip Planners,8572.09,Hospitality,0.17,96.26,44.71,60.44,69.13,4.93,5.73,3.19,394.5,57.98,26.06,107,62,34,247,150,179,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,471,380,282,74.9,0,2.31,3.44
PROCESSED,ADANIGREEN,Adani Green Energy Limited,385133.74,Miscellaneous,11.37,0.79,-3.81,3.11,-2519.34,-0.76,1.93,0.46,2432.55,942.5,371.0,-58,364,134,11161,3006,1579,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,27963,14297,6396,60.5,2.19,0.98,15.91
PROCESSED,JUSTDIAL,Just Dial,5111.36,Software & IT Services,0.00,17.56,2.03,2.49,74.81,9.51,33.92,42.00,606.5,962.35,400.7,70,214,272,769,824,1092,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,4032,1786,1832,77.05,13.69,5.95,2.86
PROCESSED,ADANIPORTS,Adani Ports and Special Economic Zone,181030.39,Infrastructure,1.68,1.74,1.12,5.49,549.08,1.41,9.49,9.43,856.85,705.4,356.65,297,1927,1934,6725,6643,7546,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,74670,58558,51812,66.02,13.07,15.08,14.24
PROCESSED,EDELWEISS,Edelweiss Financial Services,5823.65,Finance,0.49,4.99,18.66,14.36,5.62,10.44,8.05,0.93,61.75,83.2,72.9,933,716,82,1372,1721,245,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,8042,5980,3682,32.62,0,2.66,30.07
PROCESSED,JYOTHYLAB,Jyothy Labs,6448.18,FMCG,0.03,40.14,16.55,18.31,34.69,4.25,5.18,4.29,175.6,165.4,147.75,156,190,157,2185,1904,1685,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,1450,1423,1289,62.89,NOT_FOUND,18.14,11.47
PROCESSED,ATGL,Adani Total Gas,378334.67,Industrial Gases & Fuels,0.41,15.45,20.76,24.68,468.37,4.59,4.29,3.97,3443.0,1021.8,162.7,504,471,436,3079,1739,1918,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,4429,3222,2485,74.8,NOT_FOUND,5.59,17.55
PROCESSED,KPRMILL,KPR Mill,21192.47,Textiles,0.16,79.80,27.76,37.10,29.31,21.24,62.87,41.37,620.0,355.98,114.99,730,432,294,4158,2991,2934,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,3358,2485,2187,74.78,NOT_FOUND,13.16,3.74
PROCESSED,EICHERMOT,Eicher Motors,93730.04,Automobile & Ancillaries,0.00,250.52,14.69,18.60,42.35,58.02,48.68,697.50,3425.15,2589.65,2126.14,1586,1329,1903,10577,9071,9692,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,14284,12624,10579,49.21,NOT_FOUND,10.24,29.5
PROCESSED,ADANITRANS,Adani Transmission,405331.0,Power,10.11,0.92,-7.64,6.13,-893.64,-2.65,-2.30,0.05,3635.15,1075.2,245.15,-64,-21,5,1440,1434,1653,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,12666,12184,12934,73.87,5.9,3.43,20.01
PROCESSED,KEI,KEI Industries,12546.67,Electricals,0.16,14.94,17.61,24.97,30.17,41.80,30.46,31.51,1391.1,723.65,403.1,376,273,255,5741,4201,4900,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,3527,3013,3268,38.02,NOT_FOUND,19.49,26.46
PROCESSED,ELGIEQUIP,Elgi Equipments,13484.48,Capital Goods,0.00,176.36,19.24,25.48,46.67,5.99,3.32,6.34,425.5,205.1,115.23,189,105,100,1628,1124,1130,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,1261,1169,1001,31.32,0.88,5.93,27
PROCESSED,KNRCON,KNR Constructions,7278.35,Infrastructure,0.00,26.21,17.02,25.77,20.92,13.58,8.68,16.02,258.8,302.0,128.55,381,244,225,3314,2752,2300,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,3329,2920,2717,51.63,0.28,33.29,5.73
PROCESSED,EMAMILTD,Emami,21064.91,FMCG,0.10,295.53,40.78,32.42,23.35,19.15,10.68,6.37,477.5,597.45,349.1,850,475,289,2989,2686,2484,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,2825,2304,2434,54.27,37.14,26.45,11.47
PROCESSED,ABCAPITAL,Aditya Birla Capital,27053.38,Finance,0.00,3818.55,3.47,4.17,75.28,1.43,0.30,0.13,111.95,113.2,61.55,344,73,29,454,108,201,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,10077,9735,9626,71.07,0,11.95,2.55
PROCESSED,ENDURANCE,Endurance Technologies,20493.87,Automobile & Ancillaries,0.01,413.76,12.69,18.03,40.34,27.14,27.88,30.41,1456.8,1593.15,1046.95,381,392,427,5721,4786,4974,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,3739,3437,2982,75,NOT_FOUND,16.69,6.43
PROCESSED,KPITTECH,KPIT Technologies,15790.68,Software & IT Services,0.00,33.99,19.53,20.83,68.07,8.83,3.48,6.64,576.0,360.9,81.7,238,93,178,1258,820,978,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,1724,1319,1325,40.11,1.09,10.74,15.99
PROCESSED,ABFRL,Aditya Birla Fashion & Retail,26692.0,Retailing,0.42,3.45,-2.80,3.77,-347.24,-0.87,-7.95,-1.88,284.3,205.9,140.0,-80,-649,-145,7918,5253,8807,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,11601,9762,9688,56.09,NOT_FOUND,19.97,13.23
PROCESSED,ENGINERSIN,Engineers India,3782.55,Capital Goods,0.00,555.29,17.89,23.23,10.45,6.13,4.16,6.81,67.3,71.15,72.55,344,259,430,3007,3299,3461,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,4316,4378,5028,51.32,NOT_FOUND,12.62,7.11
PROCESSED,KRBL,KRBL,6673.3,Agri,0.04,52.64,11.32,14.84,10.32,19.54,23.80,23.76,283.5,251.95,290.6,460,560,559,4253,4014,4520,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,4739,4619,4413,59.96,NOT_FOUND,6.33,3.31
PROCESSED,ABSLAMC,Aditya Birla Sun Life AMC,12843.36,Finance,0.00,191.10,30.00,38.77,23.28,22.93,286.58,,445.95,699.45,699.45,660,515,,1379,1178,,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,2434,1997,,86.5,0,4.38,2.12
PROCESSED,EQUITAS,Equitas Holdings,3346.13,Finance,0.00,65.46,-3.43,0.01,-61.56,-1.73,4.30,0.23,97.9,123.65,54.35,-59,146,7,19,177,19,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,1733,1787,1744,NOT_FOUND,NOT_FOUND,34.95,26.29
PROCESSED,ADVENZYMES,Advanced Enzyme Technologies,2985.54,Healthcare,0.00,860.29,11.34,14.62,57.81,4.88,6.36,5.19,267.0,377.5,235.2,54,71,57,281,290,256,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,529,489,422,52.7,NOT_FOUND,6.26,18.72
PROCESSED,EQUITASBNK,Equitas Small Finance Bank,5703.11,Banks,NOT_SET,NOT_SET,6.61,3.37,21.03,2.43,3.53,2.39,45.5,60.8,32.8,281,384,244,3997,3612,2927,4794,266,247,2.47,1.58,1.66,26951,24715,19314,74.52,0,15.59,4.09
PROCESSED,SIS,SIS,6633.14,Miscellaneous,0.77,3.74,16.01,16.22,53.30,9.10,3.88,5.89,450.0,437.3,392.25,133,57,86,3381,3030,3040,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,1991,2019,1821,71.55,NOT_FOUND,3.98,15.97
PROCESSED,KAJARIACER,Kajaria Ceramics,18741.67,Construction Materials,0.02,94.01,17.16,22.09,44.77,22.77,18.98,17.54,1177.85,1106.95,429.5,362,301,278,3343,2574,2622,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,2691,2308,2195,47.5,NOT_FOUND,22.4,19.58
PROCESSED,AEGISCHEM,Aegis Logistics,8929.44,Logistics,0.26,31.39,29.51,27.07,15.97,12.87,4.53,0.73,254.7,273.15,192.3,451,155,24,1490,787,926,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,2472,2126,1725,58.07,NOT_FOUND,2.35,15.11
PROCESSED,ERIS,Eris Lifesciences,9423.59,Healthcare,0.00,171.51,21.75,23.26,22.43,30.70,25.82,21.23,693.05,732.45,535.7,417,350,291,1244,1118,1034,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,2150,1754,1483,52.3,NOT_FOUND,10.67,15.35
PROCESSED,SJVN,SJVN,11219.57,Power,0.42,11.98,7.44,8.14,11.02,2.49,4.16,3.96,28.55,26.35,23.5,977,1633,1557,2625,3213,3095,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,20780,16863,15776,86.77,NOT_FOUND,3.42,2.93
PROCESSED,KALPATPOWR,Kalpataru Power Transmission,5512.62,Infrastructure,0.38,5.92,11.81,12.25,10.60,34.61,40.57,30.02,370.2,408.0,254.95,515,615,463,7143,7749,7962,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,10298,9657,9654,51.55,52.03,35.98,5.39
PROCESSED,AFFLE,Affle India,16755.65,Software & IT Services,0.00,128.27,6.70,9.00,295.79,4.26,11.07,13.12,1257.15,818.81,422.64,56,28,32,428,273,187,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,1017,302,253,59.89,0,7.51,14.69
PROCESSED,ESCORTS,Escorts Kubota,23586.36,Automobile & Ancillaries,0.00,91.68,9.71,12.87,28.70,58.91,68.14,40.63,1787.65,1229.9,1160.1,765,874,485,7365,7083,5853,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,9371,7203,5312,72.9,0,6.2,4.24
PROCESSED,AJANTPHARM,Ajanta Pharma,16355.18,Healthcare,0.00,113.01,22.71,27.47,14.50,83.28,77.59,50.55,1276.5,1531.83,1114.6,719,675,441,3280,2822,2380,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,3780,3532,3049,70.48,20.09,12.91,8.3
PROCESSED,KALYANKJIL,Kalyan Jewellers India,7267.02,Diamond  &  Jewellery,0.42,2.78,6.56,14.41,28.25,2.08,1.63,1.86,70.55,62.85,75.2,214,138,156,9098,7378,7944,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,7755,7912,6707,60.54,0,1.96,2.77
PROCESSED,EXIDEIND,Exide Industries,13761.5,Automobile & Ancillaries,0.00,38.41,44.16,9.71,2.74,55.10,8.92,9.71,161.9,162.95,166.3,4683,758,825,12462,10106,9920,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,13343,9628,8242,45.99,NOT_FOUND,17.82,10.4
PROCESSED,SKFINDIA,SKF India,22438.9,Automobile & Ancillaries,0.00,283.72,20.95,27.56,44.24,79.90,60.20,58.50,4538.8,2753.7,1585.5,395,297,288,3700,2706,2945,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,2628,2302,2469,52.58,NOT_FOUND,28.56,6.47
PROCESSED,APLLTD,Alembic Pharmaceuticals,12786.43,Healthcare,0.11,66.26,13.76,15.49,18.36,40.39,60.67,51.42,650.5,762.7,994.55,794,1175,969,5046,5061,4267,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,7535,6776,5878,69.61,NOT_FOUND,12.15,5.94
PROCESSED,KANSAINER,Kansai Nerolac Paints,27288.2,Chemicals,0.00,68.92,8.97,12.03,67.30,6.95,9.85,9.94,506.35,634.7,487.6,374,530,535,5981,4728,4970,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,5395,5209,4592,74.99,NOT_FOUND,13.39,3.28
PROCESSED,FDC,FDC,4342.7,Healthcare,0.00,106.82,11.27,14.54,19.76,13.01,17.32,14.34,261.75,343.95,338.6,219,294,246,1597,1422,1413,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,2254,1942,1805,69.5,NOT_FOUND,6.08,4.34
PROCESSED,SRF,SRF,73652.68,Diversified,0.36,28.26,19.76,23.14,52.68,50.86,158.72,169.48,2484.4,1796.71,859.01,1507,925,793,10088,7051,6384,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,12938,10711,8819,50.73,NOT_FOUND,9.36,19.21
PROCESSED,ALKEM,Alkem Laboratories,35022.98,Healthcare,0.26,53.04,17.62,19.80,28.09,128.90,140.93,105.75,2929.2,3802.2,2846.4,1541,1685,1264,9029,7409,6773,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,13169,10772,9105,57.14,NOT_FOUND,14.1,5.67
PROCESSED,KARURVYSYA,Karur Vysya Bank,5108.78,Banks,NOT_SET,NOT_SET,8.86,2.10,5.50,8.42,4.50,2.94,63.85,42.9,35.8,673,359,235,6356,6527,7144,1260,1719,1808,2.28,3.41,3.92,80043,74623,68278,2.28,8.17,22.76,15.43
PROCESSED,NYKAA,FSN E-Commerce Ventures Nykaa,65310.89,Software & IT Services,0.02,22.47,6.67,8.02,761.06,2.22,24.38,10.56,1376.9,2205.8,2205.8,103,36,15,303,206,218,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,1690,646,498,52.41,0,2.96,6.54
PROCESSED,SANOFI,Sanofi India,14612.93,Healthcare,0.00,464.94,42.43,33.32,0.00,410.06,207.38,179.85,6345.0,8916.45,8385.0,944,477,414,3031,2991,3164,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,3061,2918,3244,60.4,NOT_FOUND,18.59,8.71
PROCESSED,KEC,KEC International,10437.79,Capital Goods,0.63,4.26,11.26,24.78,22.42,16.90,25.13,21.23,406.1,401.4,312.35,434,646,545,12592,11879,10484,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,15179,13447,12120,51.88,NOT_FOUND,26.46,12.17
PROCESSED,FEDERALBNK,Federal Bank,22850.39,Banks,NOT_SET,NOT_SET,10.05,1.74,10.67,9.13,7.97,7.76,108.55,83.25,54.9,1890,1590,1543,15749,15702,15142,1392,1569,1607,0.96,1.19,1.31,220946,201367,180638,NOT_FOUND,NOT_FOUND,42.12,26.2
PROCESSED,SAPPHIRE,Sapphire Foods India,8088.65,Hospitality,0.05,4.07,2.38,5.42,356.30,4.16,,,1272.95,1211.55,1211.55,24,,NOT_SET,1432,,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,2080,,NOT_SET,51.26,0,12.48,12.61
