Status,Stock Symbol,Stock Name,Market Cap,Sector,D/E,ICR,ROE,ROCE,P/E,EPS,EPS (Y-1),EPS (Y-2),Share Value,Share Value (Y-1),Share Value (Y-2),Profit,Profit (Y-1),Profit (Y-2),Revenue,Revenue (Y-1),Revenue (Y-2),Net NPA,Net NPA (Y-1),Net NPA (Y-2),Net NPA %,Net NPA % (Y-1),Net NPA % (Y-2),Assets,Assets (Y-1),Assets (Y-2),Promoter,Pledged,DII,FII
PROCESSED,NATCOPHARM,Natco Pharma,11882.65,Healthcare,0.09,23.13,3.31,3.91,99.10,7.63,16.99,26.08,650.9,965.1,817.8,139,309,474,1862,1754,1914,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,4978,4752,4646,48.8,NOT_FOUND,15.29,11.65
PROCESSED,NBCC,NBCC (India),6012.0,Real Estate,0.00,60.87,10.30,16.95,35.59,1.02,1.12,0.44,33.4,44.75,27.5,182,201,79,5734,5120,5445,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,8497,8310,7765,61.75,NOT_FOUND,10.78,3.43
PROCESSED,BBTC,Bombay Burmah Trading Corporation,6422.85,Agri,4.79,1.33,4.68,19.24,606.20,1.42,0.40,-2.44,920.55,1112.15,1469.95,9,2,-17,411,315,283,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,1301,1346,792,65.93,NOT_FOUND,1.18,7.63
PROCESSED,HFCL,HFCL,10470.96,Telecom,0.22,4.31,10.36,17.88,36.60,2.15,1.74,1.59,76.0,63.5,16.5,282,222,203,4330,4139,3568,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,4807,4937,3633,39.2,44.72,2.03,6.81
PROCESSED,HLEGLAS,HLE Glascoat,4884.53,Capital Goods,0.72,8.96,22.04,22.06,115.82,47.02,38.63,29.53,3577.6,3337.85,1927.55,61,52,38,522,432,395,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,651,386,322,70.32,NOT_FOUND,0.87,4.73
PROCESSED,BORORENEW,Borosil Renewables Ltd.,7781.02,Construction Materials,0.20,94.61,21.13,23.35,45.55,12.74,7.56,0.04,596.55,303.4,77.1,165,89,0,664,507,274,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,1055,782,499,61.65,NOT_FOUND,0.18,4.87
PROCESSED,HAPPSTMNDS,Happiest Minds Technologies Ltd.,16266.61,Software & IT Services,0.28,34.14,27.84,34.81,79.99,13.21,11.71,7.21,1107.6,1409.1,370.95,186,161,73,1071,784,714,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,1082,906,508,53.25,0,1.42,4
PROCESSED,BOSCHLTD,Bosch,52962.02,Automobile & Ancillaries,0.00,64.13,11.38,13.76,34.96,413.00,164.00,220.00,17957.1,13994.7,13895.1,1217,482,584,12177,10222,10388,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,15410,14773,13320,70.54,NOT_FOUND,16.47,3.56
PROCESSED,SUPREMEIND,Supreme Industries,25012.86,Plastic Products,0.00,254.35,23.96,30.52,32.03,63.91,63.09,39.08,1969.1,1988.45,1198.3,811,801,496,7840,6372,5530,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,4540,3982,3448,48.85,NOT_FOUND,19.7,15.79
PROCESSED,SUVENPHAR,Suven Pharmaceuticals,11610.71,Healthcare,0.06,123.22,36.70,45.65,28.21,21.92,12.12,21.22,456.1,555.55,346.8,558,308,270,1508,1023,851,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,1804,1358,1110,60,NOT_FOUND,6.95,8.49
PROCESSED,BRIGADE,Brigade Enterprises,11574.43,Real Estate,0.46,4.63,8.66,11.32,37.75,13.69,6.99,12.76,502.0,327.65,151.15,308,144,260,2304,1636,1993,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,8794,8108,7665,43.85,0,24.7,13.31
PROCESSED,BCG,Brightcom Group ,8112.05,Software & IT Services,0.06,13.66,0.10,0.23,9860.00,0.01,0.16,-0.03,40.2,17.86,3.67,1,8,-1,364,386,480,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,1789,838,850,18.47,4.63,0.07,13.55
PROCESSED,NCC,NCC,4140.65,Infrastructure,0.20,2.40,8.44,15.47,7.28,8.04,4.28,6.34,65.95,80.7,33.05,490,261,382,10038,7371,8370,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,13826,12702,12770,21.11,19.05,11.3,9.77
PROCESSED,NESCO,NESCO,4075.4,Capital Goods,0.00,28.65,11.16,12.45,20.57,26.86,24.48,33.18,578.4,594.2,535.7,189,172,233,382,355,474,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,1968,1819,1606,68.54,NOT_FOUND,4.73,1.98
PROCESSED,NHPC,NHPC,34253.57,Power,0.78,10.73,10.56,7.27,5.80,4.79,3.22,2.99,34.1,26.15,20.7,3537,3233,3007,9379,9657,9771,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,70299,66302,64613,70.95,NOT_FOUND,14.56,6.61
PROCESSED,NLCINDIA,NLC India,10115.51,Power,0.74,5.43,8.95,10.10,7.01,8.92,7.51,10.20,72.95,52.9,51.3,1236,1041,1413,10662,8966,9133,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,33641,37696,39119,79.2,NOT_FOUND,9.8,1.21
PROCESSED,HATHWAY,Hathway Cable and Datacom,3009.18,Telecom,0.00,--,1.05,1.47,63.89,0.27,0.63,0.09,17.0,24.2,37.55,47,111,16,672,749,818,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,4669,4650,5516,75,0,2.48,6.87
PROCESSED,NOCIL,NOCIL,4552.73,Chemicals,0.00,268.92,12.27,15.47,23.55,10.57,5.21,7.91,273.25,255.55,121.9,175,86,130,1576,938,855,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,1816,1598,1427,33.85,9.55,4.88,2.94
PROCESSED,HATSUN,Hatsun Agro Products,23487.78,FMCG,1.54,6.86,19.65,19.81,106.03,10.11,11.43,6.99,1089.6,935.65,562.05,217,246,112,6380,5575,5316,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,3541,3117,2714,74.26,0,6.62,4.23
PROCESSED,HAVELLS,Havells India,84484.61,Capital Goods,0.07,35.91,19.94,24.10,60.41,19.08,16.61,11.71,1348.5,1224.4,617.3,1194,1039,733,14048,10615,9541,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,10505,8820,7047,59.45,NOT_FOUND,9.06,23.1
PROCESSED,SUZLON,Suzlon Energy,7439.54,Capital Goods,-1.09,0.17,0.00,-2.20,-8.97,-1.02,-0.53,-6.16,7.6,6.35,4.1,-912,-398,-3276,4103,1317,612,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,5675,5362,5723,14.92,88.54,15.51,6.29
PROCESSED,HEMIPROP,Hemisphere Properties India,2895.6,Real Estate,0.18,-2.20,-3.99,-2.95,-219.90,-0.52,-0.26,-0.03,101.6,133.4,58.4,-14,-7,0,3,0,0,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,1101,1078,289,51.12,NOT_FOUND,0.34,1.37
PROCESSED,SYMPHONY,Symphony,6367.14,Consumer Durables,0.05,159.31,13.40,17.62,69.31,15.84,16.06,26.57,910.15,901.7,841.95,110,112,185,679,523,763,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,1012,881,746,73.25,NOT_FOUND,10.9,4.33
PROCESSED,BRITANNIA,Britannia Industries,89246.52,FMCG,0.91,18.35,66.72,72.25,48.17,66.56,73.12,61.75,3705.2,3696.5,3868.66,1603,1760,1484,13731,12671,11322,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,7002,7416,7253,50.55,NOT_FOUND,8.73,16.65
PROCESSED,HEROMOTOCO,Hero Motocorp,58217.21,Automobile & Ancillaries,0.00,152.16,15.66,19.68,18.53,123.78,148.39,181.91,2913.45,2782.6,2927.2,2473,2964,3633,29802,31380,29614,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,21714,22161,18749,34.78,NOT_FOUND,25.58,28.84
PROCESSED,SYNGENE,Syngene International,23688.65,Healthcare,0.24,35.11,11.96,12.39,60.42,9.89,10.15,10.36,590.1,625.8,483.25,393,403,411,2654,2244,2093,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,5560,4877,4162,70.29,NOT_FOUND,4.2,14.12
PROCESSED,MAPMYINDIA,C. E. Info Systems (MapmyIndia),7016.76,Software & IT Services,0.00,58.85,19.52,25.85,94.01,16.07,,,1307.75,1393.65,1393.65,85,,NOT_SET,237,,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,503,,NOT_SET,53.73,0,5.25,5.6
PROCESSED,HIKAL,Hikal,3974.6,Healthcare,0.63,11.07,15.02,17.29,30.90,13.02,10.80,6.85,322.35,693.7,137.2,160,133,84,1947,1725,1510,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,2213,1913,1767,68.77,NOT_FOUND,0.89,3.91
PROCESSED,TCIEXP,TCI Express,6539.97,Logistics,0.00,200.99,24.02,31.76,50.96,33.48,26.19,23.23,1696.9,1367.45,757.3,128,100,89,1089,851,1036,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,657,543,431,66.69,NOT_FOUND,8.8,1.89
PROCESSED,TCNSBRANDS,TCNS Clothing Co,3678.98,Textiles,0.00,3.35,-0.92,3.03,-851.44,-0.90,-8.85,10.85,596.95,560.25,347.45,-5,-56,69,930,684,1169,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,1260,1074,1197,32.25,0,7.15,16.7
PROCESSED,NTPC,NTPC,156552.67,Power,1.33,5.14,12.58,9.15,8.12,16.62,13.99,10.22,161.45,117.4,95.3,16111,13769,10112,120042,103552,100478,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,354496,343219,327667,51.1,NOT_FOUND,31.49,14
PROCESSED,TTKPRESTIG,TTK Prestige,12594.47,Consumer Durables,0.00,110.03,17.32,22.68,39.03,21.18,169.64,143.21,908.6,877.26,536.67,293,235,198,2567,2060,1961,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,2285,1926,1709,70.41,NOT_FOUND,13.5,8.92
PROCESSED,NH,Narayana Hrudayalaya,14222.49,Healthcare,0.31,9.39,10.90,13.78,113.28,6.58,-3.88,3.34,695.95,507.95,346.0,133,-78,67,2518,1730,2263,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,2281,2100,2220,63.85,NOT_FOUND,17.84,10.03
PROCESSED,TV18BRDCST,TV18 Broadcast,6660.29,Media & Entertainment,0.22,10.24,5.67,8.24,73.32,1.01,0.53,0.13,38.85,36.7,32.85,172,90,21,1312,1151,1212,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,4088,4094,4157,60.4,NOT_FOUND,1.72,10.25
PROCESSED,NATIONALUM,National Aluminium Company,15115.48,Metals & Mining,0.00,208.24,23.51,28.05,7.58,16.07,6.97,0.74,82.3,80.7,35.7,2951,1299,138,14478,9102,8744,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,17277,14710,14549,51.28,NOT_FOUND,10.13,16.71
PROCESSED,TVSMOTOR,TVS Motor Company,46109.58,Automobile & Ancillaries,0.33,15.73,18.53,20.55,33.26,18.81,12.88,12.47,970.55,529.8,426.8,893,612,592,20809,16783,16455,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,11847,10197,9353,50.81,NOT_FOUND,30.74,9.85
PROCESSED,NAVINFLUOR,Navin Fluorine International,21899.25,Chemicals,0.00,236.68,14.29,18.16,75.89,53.79,60.46,80.83,4419.15,3708.4,1998.6,266,299,399,1441,1207,1053,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,2123,1866,1573,29.7,3.06,20.79,21.42
PROCESSED,TANLA,Tanla Platforms,10210.78,Software & IT Services,0.00,1035.04,16.94,21.94,174.39,8.75,11.25,-13.92,752.2,933.6,164.05,118,158,-198,1274,922,1069,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,1118,993,887,43.74,0,2.77,13.46
PROCESSED,NAZARA,Nazara Technologies,4377.94,Software & IT Services,0.00,-101.67,-3.76,-3.80,-75.78,-10.81,0.28,2.74,665.8,832.5,796.0,-33,0,7,33,41,52,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,918,571,372,19.2,0,5.49,10.15
PROCESSED,CCL,CCL Products India,5813.99,Agri,0.39,16.54,12.80,16.75,42.23,9.56,11.93,17.96,437.05,392.35,253.9,127,158,238,954,861,956,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,1615,1465,1347,46.26,NOT_FOUND,22.34,5.8
PROCESSED,TATACHEM,Tata Chemicals,28204.07,Chemicals,0.00,63.76,5.22,6.33,30.97,31.46,18.81,268.50,1107.1,865.35,292.1,786,479,671,3998,3218,3229,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,17017,14665,13395,37.98,NOT_FOUND,19.17,14.99
PROCESSED,HINDALCO,Hindalco Industries,98639.75,Metals & Mining,0.35,8.28,10.11,14.10,23.00,24.76,4.46,2.79,438.95,436.6,192.55,5507,993,620,68188,43351,40981,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,99057,87947,80058,34.64,NOT_FOUND,21.53,24.76
PROCESSED,TATACOFFEE,Tata Coffee,4098.68,Agri,0.06,33.56,8.74,10.41,39.78,5.45,5.40,3.92,219.45,200.5,104.85,101,100,73,887,814,775,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,1428,1349,1263,57.48,NOT_FOUND,4.83,1.78
PROCESSED,NESTLEIND,Nestle India,190279.31,FMCG,0.02,18.45,102.89,59.24,0.00,222.46,215.98,204.28,19735.3,18732.55,16422.9,2144,2082,1968,14829,13495,12615,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,8209,7899,7172,62.76,NOT_FOUND,9.14,11.65
PROCESSED,HGS,Hinduja Global Solutions,5861.56,Software & IT Services,0.00,4.28,63.04,0.38,1.76,581.99,99.35,120.72,1402.45,1581.7,349.43,2431,207,230,745,2418,2228,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,4880,3175,3104,67.13,NOT_FOUND,0.1,8.1
PROCESSED,TATACOMM,Tata Communications,30661.72,Telecom,0.05,28.38,11.90,14.01,30.00,40.96,33.78,7.33,1075.85,1398.9,846.7,1167,962,208,7145,6499,5930,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,14720,14197,13489,58.86,4.96,12.93,17.88
PROCESSED,NETWORK18,Network 18 Media & Investments,7595.61,Media & Entertainment,2.57,0.14,-9.55,0.90,-99.01,-0.86,-1.27,-4.51,72.55,49.05,39.9,-90,-132,-471,176,127,91,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,3669,3681,3721,75,NOT_FOUND,0.65,5.15
PROCESSED,TCS,Tata Consultancy Services,1244479.96,Software & IT Services,0.00,110.56,49.48,60.23,36.23,103.24,82.78,88.64,3401.1,3553.05,2253.4,38187,30960,33260,167827,141363,139388,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,121263,109381,104975,72.3,0.48,8.41,13.5
PROCESSED,NAM-INDIA,Nippon Life India Asset Management,19566.26,Finance,0.00,257.51,21.11,27.23,30.31,11.47,10.53,6.74,314.3,396.7,265.05,711,649,412,1428,1325,1134,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,3644,3288,2811,73.74,NOT_FOUND,9.23,6.52
PROCESSED,TATACONSUM,TATA Consumer Products,73125.13,Agri,0.00,45.33,7.54,9.51,80.89,9.61,6.72,5.68,793.5,832.8,543.75,885,619,523,8171,7287,5807,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,14226,13431,12050,34.72,1.2,14,25.33
PROCESSED,NUVOCO,Nuvoco Vistas Corporation,12480.82,Construction Materials,0.40,2.88,0.62,3.75,248.40,1.59,0.72,,349.45,531.7,531.7,55,22,,7463,5888,,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,16634,16773,,71.72,0,19.06,3.65
PROCESSED,TATAELXSI,Tata Elxsi,66541.75,Software & IT Services,0.00,85.97,34.33,42.91,100.16,88.26,59.11,41.12,10684.9,4715.25,1030.75,549,368,256,2515,1865,1668,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,2169,1716,1388,43.92,NOT_FOUND,4.21,15.17
PROCESSED,OBEROIRLTY,Oberoi Realty,34789.46,Real Estate,0.24,19.06,5.39,5.94,89.51,10.50,11.46,8.66,956.8,696.2,350.35,381,416,314,1074,901,743,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,10247,7990,7595,67.7,NOT_FOUND,9.99,19.42
PROCESSED,CESC,CESC,10684.1,Power,1.00,2.58,8.19,3.87,12.31,6.16,61.44,69.23,80.6,76.48,59.54,815,814,917,7479,7101,7981,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,28466,27657,26951,52.11,NOT_FOUND,21.36,13.92
PROCESSED,TATAINVEST,Tata Investment Corporation,7586.01,Finance,0.00,2506.42,1.03,1.09,34.08,39.80,21.51,23.45,1499.35,1272.7,800.95,201,108,118,253,140,149,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,20844,14754,8095,73.38,NOT_FOUND,0.94,1.33
PROCESSED,ONGC,Oil and Natural Gas Corporation,175683.6,Oil & Gas,0.03,26.05,16.99,14.43,5.12,32.04,8.94,10.69,139.65,113.85,79.3,40305,11246,13444,116834,75229,102270,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,337264,318453,296680,58.89,NOT_FOUND,17.82,9.97
PROCESSED,HAL,Hindustan Aeronautics Ltd.,76593.13,Aviation,0.00,110.06,26.40,15.88,9.76,152.11,96.68,84.70,2290.55,1066.9,1250.4,5086,3232,2832,25606,23113,21731,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,58320,51871,53200,75.15,NOT_FOUND,15.71,5.56
PROCESSED,HINDCOPPER,Hindustan Copper,11149.79,Metals & Mining,0.21,19.38,19.55,18.82,29.39,3.87,1.18,-6.15,115.3,130.4,37.35,373,110,-569,1872,1821,888,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,2997,2837,3118,66.14,NOT_FOUND,15.61,0.67
PROCESSED,HINDPETRO,Hindustan Petroleum Corporation,37485.14,Oil & Gas,1.12,13.51,16.50,11.55,5.99,44.94,70.57,17.31,264.25,253.6,211.05,6382,10663,2637,352652,235785,270604,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,150160,131239,114010,54.9,NOT_FOUND,16.41,18.21
PROCESSED,HINDUNILVR,Hindustan Unilever,630783.02,FMCG,0.00,131.59,18.08,20.19,54.59,37.53,33.85,31.13,2684.65,2483.8,2196.05,8818,7954,6738,51586,46509,39518,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,69737,68116,19602,61.9,NOT_FOUND,12.18,13.3
PROCESSED,CRISIL,CRISIL,23544.12,Miscellaneous,0.00,99.60,49.21,48.28,0.00,65.57,23.00,36.86,3223.25,2663.35,1718.55,477,166,135,1385,992,968,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,1388,1339,1111,66.74,NOT_FOUND,7.51,6.58
PROCESSED,HINDZINC,Hindustan Zinc,120675.11,Metals & Mining,0.08,60.14,28.09,37.65,13.61,22.79,18.89,16.11,285.6,317.65,229.9,9630,7980,6805,30656,24448,20495,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,44671,45727,46975,64.92,86.05,32.53,0.86
PROCESSED,OIL,Oil India,20647.07,Oil & Gas,0.39,9.28,13.00,12.69,6.65,35.85,16.06,23.83,190.4,166.9,95.75,3887,1741,2584,16427,10561,13648,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,49807,50624,42841,56.66,NOT_FOUND,15.53,12.42
PROCESSED,POWERINDIA,Hitachi Energy India,14395.36,Capital Goods,0.11,9.12,17.96,23.74,73.37,47.99,23.55,44.69,3396.6,1876.1,924.0,203,99,165,4950,3438,3236,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,3523,3503,3440,75,NOT_FOUND,1.51,5.1
PROCESSED,PAYTM,One 97 Communications Paytm,50917.29,Software & IT Services,0.00,-52.87,-16.95,-15.76,-14.28,-37.00,,,784.7,1560.8,1560.8,-2325,,NOT_SET,4175,,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,16356,,NOT_SET,NOT_FOUND,NOT_FOUND,1.14,5.45
PROCESSED,HOMEFIRST,Home First Finance Company India,8442.44,Finance,2.20,2.08,11.82,27.84,36.19,21.26,12.37,10.81,962.7,577.6,527.55,186,100,79,595,489,419,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,5116,4510,3480,33.58,0,41.18,9.49
PROCESSED,CSBBANK,CSB Bank,3628.46,Banks,NOT_SET,NOT_SET,17.29,2.49,7.99,26.43,12.59,0.88,209.15,316.6,193.5,458,218,13,2290,2273,1731,106,168,216,0.68,1.17,1.91,25356,23337,18864,49.72,0,11.23,5.06
PROCESSED,OFSS,Oracle Financial Services Software,29110.44,Software & IT Services,0.00,757.70,31.21,39.62,17.07,210.19,190.64,184.39,3371.3,4605.45,3055.55,1811,1639,1582,4152,3761,3694,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,6441,6187,6066,73.02,NOT_FOUND,9.43,7.45
PROCESSED,TATAMOTORS,Tata Motors,161209.85,Automobile & Ancillaries,1.17,1.02,-6.97,1.07,-119.49,-3.63,-6.59,-21.06,485.4,297.7,123.55,-1739,-2295,-7289,47923,30595,45311,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,63899,65059,62589,46.4,1.82,15.32,13.71
PROCESSED,HONAUT,Honeywell Automation,38488.87,Consumer Durables,0.00,93.91,11.95,15.96,103.44,383.57,520.32,555.88,43531.95,39214.0,30434.6,339,460,491,3030,3126,3387,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,4010,3952,3457,75,NOT_FOUND,12.48,2.87
PROCESSED,CAMPUS,Campus Activewear,13214.08,Footwear,0.55,7.31,13.61,17.51,0.00,1.43,,,433.8,378.9,378.9,43,,NOT_SET,1317,,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,916,,NOT_SET,74.1,0,6.59,5.27
PROCESSED,TATAPOWER,Tata Power Company,75825.41,Power,2.27,2.07,25.57,10.44,27.72,8.61,2.49,-0.08,237.3,131.1,56.05,3250,967,558,14095,7429,8309,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,47153,42868,37616,46.86,1.4,15.01,10.1
PROCESSED,HUDCO,Housing & Urban Development Corporation,7577.19,Finance,0.49,1.52,11.86,43.70,3.82,8.57,7.89,8.53,37.85,42.05,35.65,1716,1578,1708,6997,7277,7571,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,78895,76959,76126,81.81,NOT_FOUND,7.81,0.22
PROCESSED,CANFINHOME,Can Fin Homes,8296.17,Finance,8.00,1.56,15.36,57.92,17.85,35.38,34.25,28.25,623.05,519.95,368.6,471,456,376,1988,2018,2030,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,27944,22073,21043,29.99,NOT_FOUND,24.79,NOT_FOUND
PROCESSED,TATASTLLP,Tata Steel Long Products,2831.83,Metals & Mining,4.21,11.96,19.68,5.90,5.15,139.66,126.82,-142.82,627.9,1025.25,318.55,629,571,-516,6939,4828,3571,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,19812,5908,6176,74.91,NOT_FOUND,4.78,0.51
PROCESSED,CANBK,Canara Bank,43394.0,Banks,NOT_SET,NOT_SET,9.85,1.92,7.01,32.49,16.91,-26.50,239.2,152.65,100.05,5678,2558,-2236,85907,84525,56748,18668,24442,18250,2.65,3.82,4.22,1226979,1153675,723874,62.93,0,13.81,7.97
PROCESSED,CAPLIPOINT,Caplin Point Laboratories,6090.95,Healthcare,0.00,3068.56,20.18,26.21,27.32,24.82,20.65,26.13,803.55,806.05,538.7,187,156,197,584,501,593,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,1054,861,691,68.88,NOT_FOUND,1.11,2.03
PROCESSED,CGCL,Capri Global Capital,11964.82,Finance,1.87,1.95,9.04,24.95,66.65,9.23,8.19,7.75,680.8,526.1,206.75,161,143,135,765,576,582,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,5444,4510,3603,74.68,NOT_FOUND,7.59,0.1
PROCESSED,CARBORUNIV,Carborundum Universal,15923.49,Manufacturing,0.09,422.53,14.61,19.67,59.49,13.41,9.71,10.11,838.6,708.85,252.05,254,183,191,2257,1714,1698,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,2269,1845,1573,41.92,0.14,26.82,9.77
PROCESSED,CASTROLIND,Castrol India,11513.38,Automobile & Ancillaries,0.00,462.40,46.07,61.78,0.00,7.66,5.89,8.36,116.4,133.45,122.05,758,582,827,4240,3058,3941,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,2704,2393,2228,51,NOT_FOUND,16.25,10.65
PROCESSED,HDFC,Housing Development Finance Corporation,452223.42,Finance,4.16,1.65,11.42,9.11,31.45,76.01,67.77,102.91,2491.6,2738.4,1800.55,13742,12027,17769,47990,48175,58763,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,640862,567598,524093,NOT_FOUND,NOT_FOUND,21.16,67.75
PROCESSED,TATASTEEL,Tata Steel,137403.04,Metals & Mining,0.26,18.83,26.31,27.99,0.48,270.33,145.00,57.11,112.5,150.37,42.51,33011,17077,6743,130473,84888,60840,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,221986,180490,150392,33.92,1.55,19.12,21.95
PROCESSED,TTML,Tata Teleservices (Maharashtra),21210.97,Telecom,-0.83,0.31,0.00,-3.98,-26.80,-6.22,-10.21,-19.00,108.5,36.35,3.6,-1215,-1996,-3714,1105,1067,1112,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,1364,1508,1714,74.36,NOT_FOUND,0.04,2.34
